com.medigy.persist.reference.type.clincial.CPT.code,label
38747,Remove abdominal lymph nodes
38760,Remove groin lymph nodes
38765,Remove groin lymph nodes
38770,Remove pelvis lymph nodes
38780,Remove abdomen lymph nodes
38790,Inject for lymphatic x-ray
38792,Identify sentinel node
38794,Access thoracic lymph duct
38999,Blood/lymph system procedure
39000,Exploration of chest
39010,Exploration of chest
39200,Removal chest lesion
39220,Removal chest lesion
39400,Visualization of chest
39499,Chest procedure
39501,Repair diaphragm laceration
39502,Repair paraesophageal hernia
39503,Repair of diaphragm hernia
39520,Repair of diaphragm hernia
39530,Repair of diaphragm hernia
39531,Repair of diaphragm hernia
39540,Repair of diaphragm hernia
39541,Repair of diaphragm hernia
39545,Revision of diaphragm
39560,"Resect diaphragm, simple"
39561,"Resect diaphragm, complex"
39599,Diaphragm surgery procedure
4000F,Tobacco use txmnt counseling
4001F,"Tobacco use txmnt, pharmacol"
4002F,"Statin therapy, rx"
4006F,"Beta-blocker therapy, rx"
4009F,"Ace inhibitor therapy, rx"
4011F,"Oral antiplatelet tx, rx"
40490,Biopsy of lip
40500,Partial excision of lip
40510,Partial excision of lip
40520,Partial excision of lip
40525,Reconstruct lip with flap
40527,Reconstruct lip with flap
40530,Partial removal of lip
40650,Repair lip
40652,Repair lip
40654,Repair lip
40700,Repair cleft lip/nasal
40701,Repair cleft lip/nasal
40702,Repair cleft lip/nasal
40720,Repair cleft lip/nasal
40761,Repair cleft lip/nasal
40799,Lip surgery procedure
40800,Drainage of mouth lesion
40801,Drainage of mouth lesion
40804,"Removal, foreign body, mouth"
40805,"Removal, foreign body, mouth"
40806,Incision of lip fold
40808,Biopsy of mouth lesion
40810,Excision of mouth lesion
40812,Excise/repair mouth lesion
40814,Excise/repair mouth lesion
40816,Excision of mouth lesion
40818,Excise oral mucosa for graft
40819,Excise lip or cheek fold
40820,Treatment of mouth lesion
40830,Repair mouth laceration
40831,Repair mouth laceration
40840,Reconstruction of mouth
40842,Reconstruction of mouth
40843,Reconstruction of mouth
40844,Reconstruction of mouth
40845,Reconstruction of mouth
40899,Mouth surgery procedure
41000,Drainage of mouth lesion
41005,Drainage of mouth lesion
41006,Drainage of mouth lesion
41007,Drainage of mouth lesion
41008,Drainage of mouth lesion
41009,Drainage of mouth lesion
41010,Incision of tongue fold
41015,Drainage of mouth lesion
41016,Drainage of mouth lesion
41017,Drainage of mouth lesion
41018,Drainage of mouth lesion
41100,Biopsy of tongue
41105,Biopsy of tongue
41108,Biopsy of floor of mouth
41110,Excision of tongue lesion
41112,Excision of tongue lesion
41113,Excision of tongue lesion
41114,Excision of tongue lesion
41115,Excision of tongue fold
41116,Excision of mouth lesion
41120,Partial removal of tongue
41130,Partial removal of tongue
41135,Tongue and neck surgery
41140,Removal of tongue
41145,"Tongue removal, neck surgery"
41150,"Tongue, mouth, jaw surgery"
41153,"Tongue, mouth, neck surgery"
41155,"Tongue, jaw, & neck surgery"
41250,Repair tongue laceration
41251,Repair tongue laceration
41252,Repair tongue laceration
41500,Fixation of tongue
41510,Tongue to lip surgery
41520,"Reconstruction, tongue fold"
41599,Tongue and mouth surgery
41800,Drainage of gum lesion
41805,"Removal foreign body, gum"
41806,"Removal foreign body,jawbone"
41820,"Excision, gum, each quadrant"
41821,Excision of gum flap
41822,Excision of gum lesion
41823,Excision of gum lesion
41825,Excision of gum lesion
41826,Excision of gum lesion
41827,Excision of gum lesion
41828,Excision of gum lesion
41830,Removal of gum tissue
41850,Treatment of gum lesion
41870,Gum graft
41872,Repair gum
41874,Repair tooth socket
41899,Dental surgery procedure
42000,Drainage mouth roof lesion
42100,Biopsy roof of mouth
42104,"Excision lesion, mouth roof"
42106,"Excision lesion, mouth roof"
42107,"Excision lesion, mouth roof"
42120,Remove palate/lesion
42140,Excision of uvula
42145,"Repair palate, pharynx/uvula"
42160,Treatment mouth roof lesion
42180,Repair palate
42182,Repair palate
42200,Reconstruct cleft palate
42205,Reconstruct cleft palate
42210,Reconstruct cleft palate
42215,Reconstruct cleft palate
42220,Reconstruct cleft palate
42225,Reconstruct cleft palate
42226,Lengthening of palate
42227,Lengthening of palate
42235,Repair palate
42260,Repair nose to lip fistula
42280,"Preparation, palate mold"
42281,"Insertion, palate prosthesis"
42299,Palate/uvula surgery
42300,Drainage of salivary gland
42305,Drainage of salivary gland
42310,Drainage of salivary gland
42320,Drainage of salivary gland
42325,Create salivary cyst drain
42326,Create salivary cyst drain
42330,Removal of salivary stone
42335,Removal of salivary stone
42340,Removal of salivary stone
42400,Biopsy of salivary gland
42405,Biopsy of salivary gland
42408,Excision of salivary cyst
42409,Drainage of salivary cyst
42410,Excise parotid gland/lesion
42415,Excise parotid gland/lesion
42420,Excise parotid gland/lesion
42425,Excise parotid gland/lesion
42426,Excise parotid gland/lesion
42440,Excise submaxillary gland
42450,Excise sublingual gland
42500,Repair salivary duct
42505,Repair salivary duct
42507,Parotid duct diversion
42508,Parotid duct diversion
42509,Parotid duct diversion
42510,Parotid duct diversion
42550,Injection for salivary x-ray
42600,Closure of salivary fistula
42650,Dilation of salivary duct
42660,Dilation of salivary duct
42665,Ligation of salivary duct
42699,Salivary surgery procedure
42700,Drainage of tonsil abscess
42720,Drainage of throat abscess
42725,Drainage of throat abscess
42800,Biopsy of throat
42802,Biopsy of throat
42804,Biopsy of upper nose/throat
42806,Biopsy of upper nose/throat
42808,Excise pharynx lesion
42809,Remove pharynx foreign body
42810,Excision of neck cyst
42815,Excision of neck cyst
42820,Remove tonsils and adenoids
42821,Remove tonsils and adenoids
42825,Removal of tonsils
42826,Removal of tonsils
42830,Removal of adenoids
42831,Removal of adenoids
42835,Removal of adenoids
42836,Removal of adenoids
42842,Extensive surgery of throat
42844,Extensive surgery of throat
42845,Extensive surgery of throat
42860,Excision of tonsil tags
42870,Excision of lingual tonsil
42890,Partial removal of pharynx
42892,Revision of pharyngeal walls
42894,Revision of pharyngeal walls
42900,Repair throat wound
42950,Reconstruction of throat
42953,"Repair throat, esophagus"
42955,Surgical opening of throat
42960,Control throat bleeding
42961,Control throat bleeding
42962,Control throat bleeding
42970,Control nose/throat bleeding
42971,Control nose/throat bleeding
42972,Control nose/throat bleeding
42999,Throat surgery procedure
43020,Incision of esophagus
43030,Throat muscle surgery
43045,Incision of esophagus
43100,Excision of esophagus lesion
43101,Excision of esophagus lesion
43107,Removal of esophagus
43108,Removal of esophagus
43112,Removal of esophagus
43113,Removal of esophagus
43116,Partial removal of esophagus
43117,Partial removal of esophagus
43118,Partial removal of esophagus
43121,Partial removal of esophagus
43122,Partial removal of esophagus
43123,Partial removal of esophagus
43124,Removal of esophagus
43130,Removal of esophagus pouch
43135,Removal of esophagus pouch
43200,Esophagus endoscopy
43201,Esoph scope w/submucous inj
43202,"Esophagus endoscopy, biopsy"
43204,Esoph scope w/sclerosis inj
43205,Esophagus endoscopy/ligation
43215,Esophagus endoscopy
43216,Esophagus endoscopy/lesion
43217,Esophagus endoscopy
43219,Esophagus endoscopy
43220,"Esoph endoscopy, dilation"
43226,"Esoph endoscopy, dilation"
43227,"Esoph endoscopy, repair"
43228,"Esoph endoscopy, ablation"
43231,Esoph endoscopy w/us exam
43232,Esoph endoscopy w/us fn bx
43234,"Upper GI endoscopy, exam"
43235,"Uppr gi endoscopy, diagnosis"
43236,Uppr gi scope w/submuc inj
43237,"Endoscopic us exam, esoph"
43238,Uppr gi endoscopy w/us fn bx
43239,"Upper GI endoscopy, biopsy"
43240,Esoph endoscope w/drain cyst
43241,Upper GI endoscopy with tube
43242,Uppr gi endoscopy w/us fn bx
43243,Upper gi endoscopy & inject
43244,Upper GI endoscopy/ligation
43245,Uppr gi scope dilate strictr
43246,Place gastrostomy tube
43247,Operative upper GI endoscopy
43248,Uppr gi endoscopy/guide wire
43249,"Esoph endoscopy, dilation"
43250,Upper GI endoscopy/tumor
43251,Operative upper GI endoscopy
43255,Operative upper GI endoscopy
43256,Uppr gi endoscopy w/stent
43257,Uppr gi scope w/thrml txmnt
43258,Operative upper GI endoscopy
43259,Endoscopic ultrasound exam
43260,Endo cholangiopancreatograph
43261,Endo cholangiopancreatograph
43262,Endo cholangiopancreatograph
43263,Endo cholangiopancreatograph
43264,Endo cholangiopancreatograph
43265,Endo cholangiopancreatograph
43267,Endo cholangiopancreatograph
43268,Endo cholangiopancreatograph
43269,Endo cholangiopancreatograph
43271,Endo cholangiopancreatograph
43272,Endo cholangiopancreatograph
43280,"Laparoscopy, fundoplasty"
43289,"Laparoscope proc, esoph"
43300,Repair of esophagus
43305,Repair esophagus and fistula
43310,Repair of esophagus
43312,Repair esophagus and fistula
43313,Esophagoplasty congenital
43314,Tracheo-esophagoplasty cong
43320,Fuse esophagus & stomach
43324,Revise esophagus & stomach
43325,Revise esophagus & stomach
43326,Revise esophagus & stomach
43330,Repair of esophagus
43331,Repair of esophagus
43340,Fuse esophagus & intestine
43341,Fuse esophagus & intestine
43350,"Surgical opening, esophagus"
43351,"Surgical opening, esophagus"
43352,"Surgical opening, esophagus"
43360,Gastrointestinal repair
43361,Gastrointestinal repair
43400,Ligate esophagus veins
43401,Esophagus surgery for veins
43405,Ligate/staple esophagus
43410,Repair esophagus wound
43415,Repair esophagus wound
43420,Repair esophagus opening
43425,Repair esophagus opening
43450,Dilate esophagus
43453,Dilate esophagus
43456,Dilate esophagus
43458,Dilate esophagus
43460,Pressure treatment esophagus
43496,"Free jejunum flap, microvasc"
43499,Esophagus surgery procedure
43500,Surgical opening of stomach
43501,Surgical repair of stomach
43502,Surgical repair of stomach
43510,Surgical opening of stomach
43520,Incision of pyloric muscle
43600,Biopsy of stomach
43605,Biopsy of stomach
43610,Excision of stomach lesion
43611,Excision of stomach lesion
43620,Removal of stomach
43621,Removal of stomach
43622,Removal of stomach
43631,"Removal of stomach, partial"
43632,"Removal of stomach, partial"
43633,"Removal of stomach, partial"
43634,"Removal of stomach, partial"
43635,"Removal of stomach, partial"
43638,"Removal of stomach, partial"
43639,"Removal of stomach, partial"
43640,Vagotomy & pylorus repair
43641,Vagotomy & pylorus repair
43644,Lap gastric bypass/roux-en-y
43645,Lap gastr bypass incl smll i
43651,"Laparoscopy, vagus nerve"
43652,"Laparoscopy, vagus nerve"
43653,"Laparoscopy, gastrostomy"
43659,"Laparoscope proc, stom"
43750,Place gastrostomy tube
43752,Nasal/orogastric w/stent
43760,Change gastrostomy tube
43761,Reposition gastrostomy tube
43800,Reconstruction of pylorus
43810,Fusion of stomach and bowel
43820,Fusion of stomach and bowel
43825,Fusion of stomach and bowel
43830,Place gastrostomy tube
43831,Place gastrostomy tube
43832,Place gastrostomy tube
43840,Repair of stomach lesion
43842,V-band gastroplasty
43843,Gastroplasty w/o v-band
43845,Gastroplasty duodenal switch
43846,Gastric bypass for obesity
43847,Gastric bypass incl small i
43848,Revision gastroplasty
43850,Revise stomach-bowel fusion
43855,Revise stomach-bowel fusion
43860,Revise stomach-bowel fusion
43865,Revise stomach-bowel fusion
43870,Repair stomach opening
43880,Repair stomach-bowel fistula
43999,Stomach surgery procedure
44005,Freeing of bowel adhesion
44010,Incision of small bowel
44015,Insert needle cath bowel
44020,Explore small intestine
44021,Decompress small bowel
44025,Incision of large bowel
44050,Reduce bowel obstruction
44055,Correct malrotation of bowel
44100,Biopsy of bowel
44110,Excise intestine lesion(s)
44111,Excision of bowel lesion(s)
44120,Removal of small intestine
44121,Removal of small intestine
44125,Removal of small intestine
44126,"Enterectomy w/o taper, cong"
44127,"Enterectomy w/taper, cong"
44128,"Enterectomy cong, add-on"
44130,Bowel to bowel fusion
44132,"Enterectomy, cadaver donor"
44133,"Enterectomy, live donor"
44135,"Intestine transplnt, cadaver"
44136,"Intestine transplant, live"
44137,Remove intestinal allograft
44139,Mobilization of colon
44140,Partial removal of colon
44141,Partial removal of colon
44143,Partial removal of colon
44144,Partial removal of colon
44145,Partial removal of colon
44146,Partial removal of colon
44147,Partial removal of colon
44150,Removal of colon
44151,Removal of colon/ileostomy
44152,Removal of colon/ileostomy
44153,Removal of colon/ileostomy
44155,Removal of colon/ileostomy
44156,Removal of colon/ileostomy
44160,Removal of colon
44200,"Laparoscopy, enterolysis"
44201,"Laparoscopy, jejunostomy"
44202,Lap resect s/intestine singl
44203,"Lap resect s/intestine, addl"
44204,Laparo partial colectomy
44205,Lap colectomy part w/ileum
44206,Lap part colectomy w/stoma
44207,L colectomy/coloproctostomy
44208,L colectomy/coloproctostomy
44210,Laparo total proctocolectomy
44211,Laparo total proctocolectomy
44212,Laparo total proctocolectomy
44238,"Laparoscope proc, intestine"
44239,"Laparoscope proc, rectum"
44300,Open bowel to skin
44310,Ileostomy/jejunostomy
44312,Revision of ileostomy
44314,Revision of ileostomy
44316,Devise bowel pouch
44320,Colostomy
44322,Colostomy with biopsies
44340,Revision of colostomy
44345,Revision of colostomy
44346,Revision of colostomy
44360,Small bowel endoscopy
44361,Small bowel endoscopy/biopsy
44363,Small bowel endoscopy
44364,Small bowel endoscopy
44365,Small bowel endoscopy
44366,Small bowel endoscopy
44369,Small bowel endoscopy
44370,Small bowel endoscopy/stent
44372,Small bowel endoscopy
44373,Small bowel endoscopy
44376,Small bowel endoscopy
44377,Small bowel endoscopy/biopsy
44378,Small bowel endoscopy
44379,S bowel endoscope w/stent
44380,Small bowel endoscopy
44382,Small bowel endoscopy
44383,Ileoscopy w/stent
44385,Endoscopy of bowel pouch
44386,"Endoscopy, bowel pouch/biop"
44388,Colonoscopy
44389,Colonoscopy with biopsy
44390,Colonoscopy for foreign body
44391,Colonoscopy for bleeding
44392,Colonoscopy & polypectomy
44393,"Colonoscopy, lesion removal"
44394,Colonoscopy w/snare
44397,Colonoscopy w/stent
44500,"Intro, gastrointestinal tube"
44602,"Suture, small intestine"
44603,"Suture, small intestine"
44604,"Suture, large intestine"
44605,Repair of bowel lesion
44615,Intestinal stricturoplasty
44620,Repair bowel opening
44625,Repair bowel opening
44626,Repair bowel opening
44640,Repair bowel-skin fistula
44650,Repair bowel fistula
44660,Repair bowel-bladder fistula
44661,Repair bowel-bladder fistula
44680,"Surgical revision, intestine"
44700,Suspend bowel w/prosthesis
44701,Intraop colon lavage add-on
44715,Prepare donor intestine
44720,Prep donor intestine/venous
44721,Prep donor intestine/artery
44799,Unlisted procedure intestine
44800,Excision of bowel pouch
44820,Excision of mesentery lesion
44850,Repair of mesentery
44899,Bowel surgery procedure
44900,"Drain app abscess, open"
44901,"Drain app abscess, percut"
44950,Appendectomy
44955,Appendectomy add-on
44960,Appendectomy
44970,"Laparoscopy, appendectomy"
44979,"Laparoscope proc, app"
45000,Drainage of pelvic abscess
45005,Drainage of rectal abscess
45020,Drainage of rectal abscess
45100,Biopsy of rectum
45108,Removal of anorectal lesion
45110,Removal of rectum
